,first_tx_time,last_tx_time,account_age_days,avg_hours_between_txs,std_hours_between_txs,total_transactions,PCA1,PCA2,cluster,credit_score
0xd856007b58a97d2f96b558a49cd3e7d3b1e96c0e,0.6854739730434671,1.509219736253226,2.411153853340197,-0.17939664610536601,0.19315056371104072,0.6745053580852994,2.2142115092481855,-0.5294981951379891,0,11.61
0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042,-0.5146261103625441,0.9700907332580965,3.9532492503029038,0.15584216321010644,1.6723612878280518,0.3265498508615125,3.2676768312820927,1.5852110473804932,0,11.6
0x68bd2209aa696d89e22fddc8acece77f7d289a56,0.7051772300463774,1.7045501963407246,2.8968600842938694,0.03201061759890956,0.23847868907854372,0.3265498508615125,2.6667881293092806,-0.4339920997972534,0,11.58
0x2fb5ba1766c44d9568ccb1dfc50e4426c8e3ce3d,0.6946521533488856,1.5032971229229715,2.3718308154836616,-0.15737157187883122,0.04511791966317647,0.5829381193421975,2.1288703135526466,-0.5878246300234427,0,11.57
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,-0.44726713446987615,1.7293583153301448,5.864456025283741,1.2656396156076717,3.1491608369359367,0.10678847787806815,5.830941761693869,2.496136652794124,3,11.57
0x3c28c42b24b7909c8292920929f083f60c4997a6,0.7855194477155292,1.8474663778494549,3.0863601121761883,0.05422409924098823,0.527606240392536,0.3265498508615125,3.003098186955949,-0.4062016548664654,0,11.57
0x9aaea404b29381b89d77612cd7cee706c4059542,-1.0967949895156877,0.6120264188594952,4.436783408975574,0.339363169009883,2.1487250207975728,0.2532960598670311,3.493445440448353,2.512599935273704,0,11.57
0xbfebe09d854272c3aeeb1e4411c2b02a83d0339e,-0.43406062069662404,1.109944250886642,4.13379463526093,0.23053246562222618,1.8897607137358634,0.28992295536427176,3.585551457732761,1.6026003127206023,0,11.56
0xfdef43805a1063a0228a3e63a9cb36977474e4d2,0.9462536163323119,1.7487550535565977,2.4114372350373876,-0.14871364669258083,0.08241757604066427,0.5646246715935772,2.3566744539645423,-0.8595128950412217,0,11.56
0xe71adfe265233ccfd84ddc2e4ab13d64b7f075b4,0.6870957994693808,1.5032971229229715,2.390843009150422,-0.1502310724912958,0.05583491826969798,0.5646246715935772,2.1441644049895037,-0.5719229718573907,0,11.56
0xa5f74ae4b22a792f18c42ec49a85cf560f16559f,0.6886551022855208,1.8474612472817635,3.3300619667714577,0.1524307083213074,0.7354802277246691,0.27160950761565145,3.2435700028510843,-0.1746864176558277,0,11.56
0x256530ce969f76ece1cf66998aef0eab6a940fa8,-0.4324045832389475,1.0987243834213982,4.098881197826998,0.17291336171586896,1.935389305580082,0.3265498508615125,3.5600728575019236,1.5964222649181228,0,11.56
0x5ade40e345817b739b91c6b4615efce87f9d7c57,-1.1012504952131559,0.830480746575966,5.046642692023271,0.7286601550080894,2.5627403325076914,0.16172882112392925,4.280392558174797,2.824013528136166,3,11.56
0xe24286adfc053f76888aa51d9a94f6c1519b4cba,0.6904144558173416,1.5962547435752343,2.637232771949585,-0.053782632179827636,0.09593089894327798,0.39980364185599393,2.3728229945534935,-0.5130392674683787,0,11.55
0xda6786379ff88729264d31d472fa917f5e561443,-0.6747298894956815,-0.5219353576879814,0.2673528802223899,-0.34448217344757,-0.2755724046257228,2.322715655461132,-0.47333356743296556,0.6483462889690846,2,11.55
0xb16d7fb2a3f13f3d295f4e5291eb0b28528ad255,-1.1144363333537817,-0.6326589941291622,1.0702525877364377,-0.31703196434251335,-0.09167403043512587,1.6451180887621788,-0.15788291989142142,1.2937702284004238,2,11.54
0xe8b60b147990023367408d904d2b081b4304f1e0,-0.4313025658110718,0.9778999133347602,3.76500288180314,0.07473147992645737,1.7013198266074565,0.38149019410737356,3.1759544371197785,1.457767889834989,0,11.52
0x85de0111b3d167ed3a67c1c4668ea79576b0b80d,-0.9740510230253369,1.7452723101951082,7.233483158662535,2.9366633259517125,3.5236877328902074,0.0335346868835867,7.32546413477968,3.8365012806854257,3,11.51
0x45f47efaed81d5c4fb1bf4446621e1ff720c3b4c,0.782517134755648,1.7703306298689423,2.882532436908066,0.04883540027346662,0.2991729303090835,0.30823640311289213,2.74732902695232,-0.5000470395820809,0,11.51
0x782c578b5bc3b9a1b6e1e54f839b610ac7036ba0,-1.1140181019382558,-0.5601897254891437,1.2677940008794473,-0.30605928872216703,-0.02414307887012156,1.4619836112759752,0.008884658072128035,1.3356601878585423,2,11.51
0x5530fb19c22b1b410708b0a9fd230c714cba12ed,0.8235828527574754,1.7956305422747303,2.848540380538098,-0.019806153624336686,0.44913454918951945,0.38149019410737356,2.7967650015121457,-0.5197836136575688,0,11.5
0xcc16943c30dfbbf53b3eb1fab374a38fc79ac2f4,1.3568298323117132,1.782466702711242,1.4707882465144317,-0.2838912367370961,-0.23073390367981336,1.1323415518008084,1.8104026950613403,-1.5597757723155683,1,11.5
0x279fb445ec0ad02482b2edb154d1003b1ddab713,0.7218435284347356,1.4567824271261547,2.1759476695488544,-0.1900892617827955,0.023320991367858514,0.656191910336679,1.9900217556500506,-0.6540278689752792,0,11.5
0xdb043d37333c54fad10fe9fb00a11f4d71f3192b,-0.4451774675279309,0.9626703932061278,3.75817813196567,0.09203941000955435,1.6819578284407006,0.3631767463587532,3.158974312331851,1.4713667874869034,0,11.5
0x7c853d67c522752aa466fd0b7750b22fa231b3ea,1.5619204352341949,1.5187363122512565,0.2320463951864006,-0.34517721892762154,-0.22567281124205796,2.322715655461132,1.1209214937473364,-1.9179045108854023,1,11.49
0xcb926f497763ea5cf993912a442431e6a91d5a64,-0.5788312761673792,1.22149185649905,4.803728807262968,0.6062770594040701,2.481297256767106,0.1800422688725496,4.391543241424972,2.1361935384094166,0,11.49
0x99c515bc95e43697b38f419d5359a3876b68e538,0.7187446050112918,1.1627518159821044,1.3779876143309315,-0.2934124550601789,-0.17017175437458237,1.2422222382925308,1.319831231082572,-0.8143926932488498,1,11.49
0x5b5186156e2a9eb66d4f9f6b49e18142fb9e65f1,0.7005663156147849,1.755355357872569,3.0476871025677297,0.03195384243725157,0.6710186109216837,0.3448632986101328,2.974349729068426,-0.2708463669284469,0,11.48
0x8888a1cdbf7c9e60129e87954ed574183b045443,0.7339620568911436,1.6279047026062723,2.614397737317028,-0.10479135948352146,0.40765273799555357,0.4913708805990957,2.5170403524553655,-0.4759140320563904,0,11.47
0xdb16bb1e9208c46fa0cd1d64fd290d017958f476,0.6853437103490233,1.2060743865739918,1.580746593793937,-0.2717283151424498,-0.18096540599962072,1.0224608653090863,1.432132613394804,-0.7562933100421639,1,11.47
0x1a2aaf3bdfce246c6d2f9d93bee2c649ebe2c32f,0.7835728958883089,1.437373318530935,1.9674448211540358,-0.24148377446743494,0.1738275378951953,0.8942667310687438,1.9477188295670473,-0.7074683740722344,0,11.47
0x4196c40de33062ce03070f058922baa99b28157b,0.7295203349487596,1.8196684490410668,3.151079867725112,0.06181064747441974,0.7967252152197855,0.3265498508615125,3.1390948724595753,-0.24430926575041792,0,11.47
0xd294b8df756952eb43e3b0da4f8efac4a785666d,0.6879329452792883,1.7645999567766513,3.1048071046409453,0.21187854334175035,0.42334769047088006,0.21666916436979033,2.9619387559540873,-0.2829749156797869,0,11.46
0xf24530d32698787bbac318e30258e84aa880d93b,0.7134237030148923,1.8383931399062632,3.2428927256686255,0.0930889046294092,0.9167154314369239,0.30823640311289213,3.2615431009717124,-0.16845331614145004,0,11.45
0xeb27ae58d1980d4c5726409c88aa14e9dd733fc0,-1.0485749438243095,1.8173801018381188,7.618592480155971,2.2370762693098523,4.974304438404203,0.07016158238082743,7.919389408207899,4.240671319691464,3,11.45
0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,-0.648723731080107,0.7263348399529149,3.6226610676442803,0.015229587265841142,1.7424313081437106,0.43643053735323467,2.9170595973099176,1.691798641125494,0,11.45
0x41fa28ca6d17aef97d641aa230e57243b10afcd4,0.7184339738100037,1.1692233430490233,1.3965036556987522,-0.28990100305869543,-0.14715080708117614,1.1872818950466697,1.3425153103326577,-0.8043834332169238,1,11.44
0x0bcf9c69c930ff32a372f8d66c3466dc87bc59cb,0.6955449929800115,1.3936762164975804,2.0691808812955927,-0.20090652483831412,0.012488230008305403,0.6745053580852994,1.8876411233437818,-0.6406631847743537,0,11.44
0xa82df7db586b92ffc1b1e8cd4fae0b18e597427a,0.8884019544644365,1.644177267146552,2.270411724175401,-0.16986980002359972,0.16766410166051407,0.601251567090818,2.249601065944939,-0.784149796691631,0,11.44
0xfe20b133167caae3940d89927f772a68adca8f36,-0.4008056351534895,1.5820736834574787,5.343939774031494,1.1314050600470433,2.731830975612536,0.10678847787806815,5.243696591788884,2.215242573206676,3,11.44
0x86e20163d39637ec8d484b884dc0c644feb7a4a5,0.9177943841346684,1.856661267253239,2.7787467803678645,0.0017989265988014986,0.39518382065516483,0.3448632986101328,2.7976459740721698,-0.6474937317336149,0,11.43
0x2634e5d477b80b4578dadc2962336929b5e9ee3a,1.3457300599517943,1.8188455059833777,1.5984078034930544,-0.2663750150523385,-0.17590316558316674,0.9675205220632253,1.9178624623820186,-1.5135983204593286,1,11.43
0xf46f76890ecbbffe43a6019f766fcb7646188c34,0.746113616688564,1.7583293769443091,2.94123759558624,0.15352780095376312,0.31492654837364026,0.2349826121184107,2.8129041981719998,-0.418339199881049,0,11.43
0x556de96c965368424df9837c4d05b230774f1b38,0.7062245470768247,1.6526400245407833,2.7519711154642845,-0.06496324222988088,0.5616314647511633,0.43643053735323467,2.6813562330429606,-0.3689804059472491,0,11.43
0xc40bf77b5f456d037f9a0046c4a9583634877d47,0.9846803040364082,1.8494445537323083,2.590681626183834,-0.03341166396042413,0.1936073002506711,0.3631767463587532,2.603879454323086,-0.8194677336237459,0,11.42
0x40335581dd8692b698762168908d4ea23b0b94f9,-1.114497118471923,-1.1224787951186235,-0.27188937105314775,-0.3555164399371896,-0.2986825543347515,2.6889846104335393,-1.1627743967148743,1.096436731465299,2,11.42
0xba3481444e4d9df34fb9f4c2aed1ee6435d0bb04,-1.1052293437584577,-0.6010693477716512,1.133655102673061,-0.3095981745938652,-0.07541196607578371,1.4436701635273548,-0.10513669767763903,1.2940742925448527,2,11.41
0xb83c15a93b65a57c59a568068dfee5da911146b8,0.9444739597017862,1.7097139987094316,2.3089274210114947,-0.13020327229842138,0.06960000024809797,0.4913708805990957,2.2826950173820872,-0.8676056959023495,0,11.41
0x963eb0638a2fe075269b4e83f886e89d855ea4a8,0.7153405763063908,1.8398902965649004,3.2421725549828206,0.23401905064059383,0.7114942766000992,0.21666916436979033,3.223600974449228,-0.19965268378539044,0,11.4
0xf634791d5749884a45c14fe0f4fc94e7f05bffaf,0.9394918773067117,1.7144172471183803,2.3343513208512428,-0.15439349868340607,0.2704634013413857,0.5646246715935772,2.3845558544829046,-0.7989423992766368,0,11.4
0x0be4b1633bc2e673289e1f708d16bf3218f4a118,0.7386429456109335,1.4919271008432948,2.2299893715431596,-0.19477908990805592,0.3638984659350126,0.6928188058339197,2.2005361408512614,-0.5565407550248284,0,11.39
0xc267da714ddb007bc198cb9bdb722c66e652c687,0.7071341507344042,1.7491308961431413,3.0141046530390154,0.19725915916095724,0.4608844888621162,0.21666916436979033,2.923618958436467,-0.3058696288601155,0,11.37
0x53afeb120edce5d778cab7de76d34f5fcd92c7d0,0.6863154029934683,1.1597083062213005,1.4512408457393051,-0.2799063849095906,-0.13169042797763966,1.059087760806327,1.3637861962986928,-0.7557925212186927,1,11.37
0xcf6bd3dd06bfd2b28770c13658c7186be2f2d9e5,0.8987711878048958,1.6040199147823682,2.1342755630149997,-0.19681211146531313,0.23105910299688032,0.6745053580852994,2.1833465640087897,-0.7953024853719775,0,11.37
0xe68a8565b4f837bda10e2e917bfaaa562e1cd143,1.082173610903364,1.2937995692630992,0.8227019597819142,-0.323074873700299,-0.20227989097823448,1.608491193264938,1.179659103083708,-1.3022942833358233,1,11.36
0x84ab6aeda45c85b910c363a454c5c0e93d8691a2,1.2436767516224758,1.6299274004154247,1.3374710614983558,-0.2891004511719128,-0.17541088727994955,1.1323415518008084,1.6605120506920361,-1.4257349331213478,1,11.36
0x3528c164e3fca20e2333cf58ab4b1c99def83347,-1.0523723683499904,-0.5346661773383216,1.182634364050408,-0.3041660145789634,-0.06053595561301181,1.3337894770356327,-0.028739500540411692,1.242880465275589,2,11.35
0x9c3c6cf9d29ab9e9e14503dbfc9ad8bb2a0e37ef,0.6938291017389966,1.6306764062920511,2.7229699513004073,0.0292405687337034,0.3875383107324146,0.30823640311289213,2.6058389435210705,-0.390005200537115,0,11.34
0xbe1b0a57572c4eecbddecceff4906c676e14a06f,0.6874929827183593,1.4308968319152477,2.1914389940362966,-0.1399770719237416,0.04382923876382752,0.4913708805990957,2.000832600397889,-0.5941969784825302,0,11.34
0x10bf1dcb5ab7860bab1c3320163c6dddf8dcc0e4,0.9319546468351614,1.7477650250110943,2.444701153540428,-0.14626269134325579,0.5361315221449012,0.5646246715935772,2.585580421570711,-0.6893961047411047,0,11.34
0x6c7a528984d76fc1fbaa5ffd48cf65f2bba63fd4,-1.014008452611615,1.7033425747188011,7.219114581836454,1.4356027428993274,5.460188925653166,0.1251019256266885,7.542439543619573,4.094501451401097,3,11.34
0xaa02d8d01f8149ae953b7336f56cc7d19e117b6c,0.6954558952838595,1.423998270597487,2.152499161969843,-0.14993653557004363,0.025919848265753144,0.5096843283477162,1.9672648194082052,-0.6157135348938858,0,11.33
0x777999be819ffecee44a995560a9d0e97780a30c,0.9309704743043563,1.7524393142157408,2.4599867372918176,-0.11763672828321027,0.4292603883652576,0.4913708805990957,2.554342836816845,-0.7148894379509367,0,11.33
0xec7fe1bbbc4955836bd54d23088a91e5b4b32b77,0.9298708783469684,1.7481623589756339,2.451032875463712,-0.10183832540464903,0.36856764850621715,0.45474398510185504,2.5239293295552554,-0.7305499648243429,0,11.32
0x6341c289b2e0795a04223df04b53a77970958723,1.7037368346209025,1.74840708705451,0.5046150654011233,-0.33479653717408,-0.28655147067848163,1.809939118499762,1.3650301085244976,-2.0787830893795824,1,11.32
0x4d61cfdb17d451ef61d5b193e391f1ba1963c974,0.7555006022568113,1.6915066400864442,2.7344993997004994,0.12216593916483505,0.24035115114511546,0.2349826121184107,2.6260938034090002,-0.48313889825220163,0,11.32
0x673de6271a2d0a6327d839e901c7ebe76653b89d,0.6947673284195212,1.5032305965619073,2.371358720947327,-0.06902979868268015,0.11104365539198612,0.38149019410737356,2.1899264035908055,-0.5439861399501434,0,11.32
0x8740a3f846cf7a49e5dbce0550451248c95b85a2,-0.49361575600814134,1.18846262985366,4.498809163770332,0.6199837429484976,2.3049356145174484,0.16172882112392925,4.161264683225706,1.9532196729620297,0,11.31
0xccdd062202b739037cb3023c14809c243905b8cc,0.689030802745044,1.0981096273993618,1.2756046503260523,-0.29251394675770004,-0.1455178283163714,1.1506549995494288,1.235121091644836,-0.7831673896237241,1,11.31
0x7186ce946a1bc87680ff0ed8e5d684ad27b3734d,-1.055544743044896,1.6889326342757045,7.2841333410063385,2.4846201941753128,4.447335396174605,0.05184813463220706,7.540400346425555,4.111894251199247,3,11.31
0x10c195f57da35f2ba763e72103cb668cdca17f50,0.7223781146116476,1.2373389829651031,1.5732430713686536,-0.26066483933146206,-0.11369875070120763,0.8942667310687438,1.4842940342921367,-0.7762123802922407,1,11.31
0xb145ed57fdf5b6f4fc7d8ec9a2f03026a218f000,-0.48239323372118936,1.316121871199763,4.820408179053131,0.8732427133160775,2.4769332821694223,0.1251019256266885,4.58578742011514,2.1003073763923035,0,11.31
0x8eb63353685e5c439fa588d31461b1de44584bc8,0.7961845350784027,1.7202502465329597,2.7109049833534744,0.027758948454648026,0.4300895417483035,0.30823640311289213,2.6899245700142003,-0.4956099071841377,0,11.31
0xac59f71c383de1ef94802676f72f1bae3d7d3029,-0.5925789575501509,1.1100201832884737,4.532843399334481,0.5563785455266581,2.4546051599372376,0.1800422688725496,4.157908196822687,2.1022433539176753,0,11.3
0xed962b4cf305cebd7dd84edb5d23391dec5e03f0,-0.4783932749203534,1.0923267365292344,4.197059208610663,0.4376730456608992,2.091292177957331,0.19835571662116996,3.7811961057160337,1.7840330477602102,0,11.3
0x96f78bb465f7a02c1e8810ef2f7cdbb4da2a6839,0.9388102023199154,1.783463400994744,2.52527950500463,0.06550057331800155,0.04201721825970266,0.2532960598670311,2.49264049077045,-0.7964801111723174,0,11.3
0xfe2e023bba664757aaf6b72f9b6a8cfc3ada0b28,0.7684723575707249,1.664415019430229,2.6276202898153302,0.0570881708969887,0.2358957621061925,0.27160950761565145,2.531439679145586,-0.528127287112677,0,11.3
0x0a338782562e1740b9468f0855dd4c51f29defde,-0.5366990556381631,1.6346161122159149,5.829841435251531,1.948843790447643,2.8386073186350607,0.05184813463220706,5.896345317079697,2.686808302981023,3,11.29
0xe7da19d08df73c9371080a14b8e6fdca9243e16e,0.6992355623592967,1.6372671905546397,2.7274282921251736,0.04919042243713369,0.4549424463930011,0.28992295536427176,2.652738089099959,-0.3681548610934272,0,11.28
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,-1.1155395304724078,1.354592463925961,6.518862629935189,1.4344027993122996,4.485666523174562,0.10678847787806815,6.5185250317761545,3.820244214756781,3,11.28
0x4ac979b324806a96f529a2e001bf7a4df3821cb2,0.739546154102866,1.0911811377700684,1.1295185734779603,-0.30152405599511567,-0.18367278847842386,1.2239087905439103,1.1504335329770585,-0.869992094788917,1,11.28
0xcc9f2bdbd4802087f682452e2f390e754d4ad02e,0.6893242973859572,1.6377166852907077,2.7535973577287582,0.0330017214080172,0.5590413420008897,0.30823640311289213,2.7068647756662902,-0.32414640024974983,0,11.27
0xddf9a07836caee5bb79c6cd97ca6fae94b8e6d56,0.752484008829951,1.8089935618772575,3.0640487244284076,0.14269044282533971,0.8223181917286847,0.2532960598670311,3.1394034882281896,-0.24900631865453918,0,11.27
0x5443b2f07dc0af2c6629fb2853365a6f1f6e51ff,0.7955249016819436,1.23446854435442,1.3813357050333521,-0.284011609304942,-0.0226208167800103,1.0774012085549474,1.4435438379732193,-0.853576263750853,1,11.27
0xec6d6552177bbb53f8be87dbf13ec227aa3a5a9d,0.7075251250846962,1.7070973521805464,2.897932841799166,0.05072662387991788,0.7653068393338425,0.30823640311289213,2.9261013920397096,-0.25777821416725727,0,11.26
0xc873b2f1ee1a8f9a08590553e36f92ab67b32297,0.6894968426804564,0.9448761592949076,0.8545133518128054,-0.3172839720067555,-0.2665093201980916,1.4070432680301141,0.8848240764932503,-0.8687312423420911,1,11.26
0x3fbe910100bab901f389b69431b9de597264bf90,0.6937077798586614,1.7509802947769422,3.0529541903860773,0.17047503409871398,0.7836883406714185,0.2349826121184107,3.0829336954371724,-0.18743289197154275,0,11.26
0xf6bed2bb9ab681b0b736f347351faca63231e84d,-0.42240254416681067,1.8278932051007282,6.071918922213179,2.038027677722617,3.154320548802326,0.05184813463220706,6.335849664619611,2.708454015786964,3,11.26
0x44cf78e365a3cffed54b7f2d702c2c6239276fa3,0.9404035299008577,1.707960085640997,2.3143624445103717,-0.1052681492151885,0.2815902201308169,0.43643053735323467,2.392527868160835,-0.7861433483098932,0,11.24
0xa4cec28d686ee53bc80dd3d79b404cf0dce28016,0.923150738942568,1.788268975725981,2.5778486844643607,0.029903078279312066,0.3311717975318532,0.28992295536427176,2.640925059717672,-0.6874554469595184,0,11.24
0x322d597f19e773b301a3b428695eac15da4bdcbd,-1.0907598779033745,-0.5968700921289141,1.1087567243489411,-0.30454766463526767,-0.056213125839462426,1.2788491337897716,-0.1082851917556325,1.2803749232355224,2,11.24
0x02412bd3f80e8c42af80ab85e094cf88958f14ff,-1.114869652393116,-0.5943985836593856,1.1761911015914053,-0.2998288088833214,-0.04047840760612055,1.2239087905439103,-0.0713495181462307,1.3206092005966648,2,11.24
0xfbfcc709abe8ebc1c029238eee6459d2905311a9,0.7262168283135939,1.72946121171551,2.9121890969933393,0.09571274719737481,0.7281328529098423,0.27160950761565145,2.9500800145930857,-0.27790957869603994,0,11.24
0x9eacf519f5a1e072339463a61143602e696c751c,-0.5385008780369999,1.1035723138392424,4.3791103908008955,0.6757799729754085,2.190594540283781,0.14341537337530888,4.015474937282732,1.9710148745533271,0,11.22
0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,-1.093798885454493,-1.0625095845954506,-0.15962850842915832,-0.35288775344076073,-0.30895568754560737,2.322715655461132,-1.0898419116528755,1.075892729724803,2,11.22
0x57b36394a80b0e2e2facd9230f82c83b4dda12de,1.4048297104556664,1.8014094997096277,1.401928524947178,-0.27378235803792844,-0.12113561806815945,0.9492070743146048,1.8447061061891201,-1.585495399932036,1,11.22
0xa7b6f7f3e3aa2d9d33249e755f62d7e5ae19ef13,0.7207902508615494,1.151096135294636,1.340899605108193,-0.27802556002378054,-0.1556483238840468,0.9675205220632253,1.2967333638500431,-0.81512259202691,1,11.21
0x083fa53a46f541d22b300ebdeb518ee09256d007,0.8554672860045409,1.8144548231594462,2.819903207198066,0.06111447773363291,0.7127203133459769,0.28992295536427176,2.9560619962992454,-0.4507395027560235,0,11.21
0x3a4c3f00d216fcc47ac8ef18efbfa8ad7e3cb92f,0.7334661521530489,1.564904637722601,2.443001019576522,-0.03584654462308281,0.3207934451035193,0.3448632986101328,2.3799011336226887,-0.5034225435951042,0,11.21
0xba64bfa269cac059275aa42b62c30ce08c2eeb1b,0.6975341999412084,1.2526299558934164,1.6776548546135632,-0.22553325865406426,-0.12906847113707764,0.6745053580852994,1.5378507537371275,-0.7354033665745258,1,11.2
0x635a10bc282c9ceed755d185809f753daa086bf3,0.7533261217588078,1.7428078705077323,2.88055563867419,0.14432244275856446,0.6489313556291765,0.2349826121184107,2.9297428977353506,-0.3251212722445534,0,11.2
0xc6bbfe0ce06f85ed6edbfd015cd5920e17b128da,0.7052988002826601,1.7512681196244257,3.0245793091461453,0.11096749127056182,0.9525468851746012,0.27160950761565145,3.1266101270570084,-0.16431360681669607,0,11.2
0x846ca0ae17d6da39747ee50942384e2736f7a43b,0.6856292575996177,1.4278687138575177,2.1878300172069136,-0.1595109808686729,0.4094621858335675,0.5463112238449569,2.163900626459473,-0.47659506467130297,0,11.19
0xa509ce524095e54233074b485825ebb9641d00e2,0.7713968109410767,1.7294506085422812,2.798484768612987,0.1318724198069322,0.5754384891955537,0.2349826121184107,2.845037902276043,-0.3818600489069796,0,11.18
0x1e17f8876b175d37ebe08849434973c051261461,1.5790743184364078,1.7502645805840018,0.8233629233766295,-0.31876333847213784,-0.15091261300094833,1.4253567157787344,1.5525847565279927,-1.8595985688573788,1,11.18
0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,0.6906590864255917,1.5842342795249127,2.6036765672528044,-0.11357624042348642,0.9650689108271813,0.5096843283477162,2.739494639785111,-0.24544184382135417,0,11.17
0x4d73f6905f4a8031b5f1c62141a64330054bef45,0.6874200281587924,1.5788386325028654,2.5970400615967653,0.07578176199660701,0.3743583265267002,0.2532960598670311,2.5252892613210145,-0.38697390103245904,0,11.17
0xddef74bd1ef4915546ee9371928123475eb2a354,-1.0097210838905788,0.6559256082535804,4.338001454618954,0.5880835324633418,2.33555700468309,0.16172882112392925,3.681201631448262,2.5334386257774337,0,11.17
0xc2dc96ce8fa3eb81477925a20f238911e5f5ff71,-0.9623468764672692,1.112356415789874,5.46960159152324,0.9101332093370311,3.6777855919596023,0.14341537337530888,5.282218024590387,3.1247922054885566,3,11.17
0x40c839b831c90173dc7fbce49a25274a4688ddd9,1.1348359994269948,1.7475868802995898,1.933752549501217,-0.1675652804906377,0.01531170434472939,0.5096843283477162,2.1151934413435014,-1.152514272733659,1,11.17
0x28cad4d9f9163ebbd2adf5164787d362f4b643ff,0.7029147694539856,1.8025883331461718,3.171214809053234,0.41619581623763774,0.74100547489346,0.14341537337530888,3.2566418642905046,-0.1318700708479166,0,11.17
0xf55d7a2f553be0beaedce903103a2a13e9b5508c,0.7471656524820129,1.749267996313115,2.913758944113003,0.30554959110685576,0.5042490448875477,0.16172882112392925,2.9481993839104863,-0.31765609294321717,0,11.16
0xa8bf0cd4d76d92cb345e81999029f3174a219305,0.8607658980546558,1.750093846692496,2.630197751018169,0.16829054847148106,0.27091138419373073,0.19835571662116996,2.661654211569054,-0.5921697798639217,0,11.16
0x75c0c0591cdf9af7cb826a65ac213cff31916668,0.6856809156366898,1.0887143608240775,1.2582864980729276,-0.28176325740499714,-0.17414582164819173,0.9675205220632253,1.2036110370040638,-0.7899805837564747,1,11.15
0xe84a061897afc2e7ff5fb7e3686717c528617487,0.785778048345824,1.3213006662273903,1.643812768711789,-0.22439697635477845,-0.10693682096128769,0.656191910336679,1.5873383124490013,-0.8331403768318816,1,11.15
0x20f9ddfa193d0fe2f73d8b7d749b1355ef019887,0.6854770774928104,1.722527249480679,2.9956907790526515,0.01010780949704822,1.2409395778758456,0.3631767463587532,3.188252354973827,-0.07658068034963277,0,11.15
0xa0aab9d130ed36f0412641345940fc623712cff2,-1.0233778049075926,1.279887749936523,6.082259073556648,1.508482407697627,3.9534206590055625,0.08847503012944778,6.059565926618681,3.5160087621021705,3,11.15
0x4f50d47d20380172746527bbeaa274940c38efac,-0.9617455446294768,0.9740728518748751,5.089138386378288,1.223912118658756,2.760093500552785,0.08847503012944778,4.719252344063261,2.87217600141186,3,11.15
0x0903359744f4ccb5ed5ef5340e3af26762f7d0c7,0.7294573146270911,1.856830747005976,3.2530774388705814,0.37286185779727504,0.9711825048075208,0.16172882112392925,3.423302667868932,-0.09051495417776341,0,11.14
0x31adfbf4f653bcdc3a12c889fa721ee76605ffa8,0.7997768796804666,1.7046608455839343,2.659145488202752,0.11073486834832494,0.45252559202366194,0.2349826121184107,2.7004673724068793,-0.47492405786398095,0,11.14
0x78b58e4197c04d320a33c582ecc3e7e885f26a58,0.6965572297328797,1.2211170970323524,1.5937555945943007,-0.24466357007564582,0.05008318553388714,0.7660725968284012,1.559052540680657,-0.6876462511857592,1,11.12
0xc1ed4bb443cf2afdd038621f6ef88c7804801325,0.8779791383283121,1.8543599226121397,2.8726175143296206,0.02916886665630773,1.043479277231765,0.3265498508615125,3.1529942388065075,-0.3709552424729418,0,11.12
0x9915c60340e773ba76cfb785d3f11c9511615529,0.7725126121240365,1.7276321073272434,2.79069395900957,0.28113658908805056,0.40719968440565213,0.16172882112392925,2.823616760459247,-0.3980124433696594,0,11.12
0x3fad8bcd2aea732d02a203c156b19205253f2a06,0.6863665022296587,1.3627547410724037,2.007537707413965,-0.11624047454993579,-0.0030766715301964,0.39980364185599393,1.8558637459768397,-0.6211154087800407,0,11.12
0x0f04f2c50cb9058edbdae8634cb70259b50bf056,0.6919479296149458,1.8343751643219528,3.2859161286085983,0.3793762290312644,1.0663446446010272,0.16172882112392925,3.4674053718441247,-0.010776133350898873,0,11.12
0xba5a08bed459ed0f589bdddf43bba2143131d399,0.8528808450786849,1.7208866649519152,2.569998042892904,0.09721133997145613,0.39163088641724314,0.2349826121184107,2.641303649245307,-0.5689093412105793,0,11.11
0xad8234bc07168d9f7e49c3780e4b5fefa6620f8a,-0.955277734867698,1.3656785375870766,6.146015425066666,2.469256376426185,3.0876418579786864,0.0335346868835867,6.166194367161738,3.4305427009115204,3,11.11
0xfc377aed5d0a379fcab2ddae735a7ea5369df8b2,-0.9697973686241684,-0.531214787446057,0.9843293512735128,-0.308207542836168,-0.048403063219061564,1.2605356860411512,-0.10758938690561598,1.129856661670028,2,11.11
0x1e6a2f483e251e4c60242afe1c1a02a8e18c1f39,0.690794192061011,1.7467743123898987,3.0487589227576004,0.3323301960727545,0.7587941787403387,0.16172882112392925,3.1345931528587103,-0.14772818066934337,0,11.11
